STATION_ID;POSTAL_CODE_ID;POINT_OF_INTEREST_ID;X_KM_COORD_NU;Y_KM_COORD_NU;N_COORD_NU;E_COORD_NU;HEIGHT_ASL_NU;METHODEN_MS_REGION_ID;METHODEN_MM_REGION_ID;METHODEN_ME_REGION_ID
-1;923000;-1;731696000;252877000;1252876.711;2731696.696;618093;221;228;231
-1;923001;-1;731998000;252902000;1252901.713;2731998.694;608044;221;228;231
-1;923002;-1;730885000;253174000;1253173.711;2730885.706;623484;221;228;231
-1;923100;-1;734794000;250482000;1250481.700;2734794.728;756441;221;228;231
-1;924000;-1;727618000;255508000;1255507.701;2727618.764;575579;221;228;231
-1;924002;-1;729871000;254632000;1254631.713;2729871.730;568549;221;228;231
-1;924200;-1;727374000;254582000;1254581.713;2727374.760;570728;221;228;231
-1;924300;-1;724365000;253836000;1253835.731;2724365.761;600029;221;228;231
-1;924400;-1;728294000;256515000;1256514.689;2728294.762;508609;221;228;231
-1;924500;-1;729626000;256785000;1256784.686;2729626.749;498904;221;228;231
-1;924502;-1;728210000;257884000;1257883.672;2728210.771;499914;221;228;231
-1;924600;-1;733346000;258691000;1258690.667;2733346.753;498313;217;227;230
-1;924700;-1;726614000;257405000;1257404.681;2726614.782;506449;221;228;231
-1;924800;-1;728232000;253555000;1253554.723;2728232.752;640112;221;228;231
-1;924900;-1;725940000;256488000;1256487.699;2725940.779;560937;221;228;231
-1;924901;-1;723935000;256847000;1256846.719;2723935.794;533785;221;228;231
-1;924902;-1;724532000;256577000;1256576.714;2724532.788;565746;221;228;231
-1;930000;-1;747280000;258233000;1258232.582;2747280.631;628178;220;228;231
-1;930100;-1;746945000;258425000;1258424.580;2746945.634;609664;220;228;231
-1;930400;-1;743365000;259441000;1259440.546;2743365.658;605925;220;228;231
-1;930500;-1;748445000;261530000;1261529.527;2748445.596;491120;220;228;231
-1;930600;-1;747318000;261316000;1261315.541;2747318.629;547953;220;228;231
-1;930800;-1;744165000;262542000;1262541.562;2744165.687;540065;220;228;231
-1;931200;-1;743548000;262096000;1262095.559;2743548.680;569052;220;228;231
-1;931300;-1;742155000;264898000;1264897.558;2742155.681;484976;220;228;231
-1;931400;-1;743676000;266538000;1266537.534;2743676.690;445636;217;227;230
-1;931500;-1;745542000;265969000;1265968.526;2745542.684;446589;217;227;230
-1;931502;-1;744625000;263977000;1263976.545;2744625.696;466833;217;227;230
-1;932000;-1;749633000;264359000;1264358.507;2749633.634;406916;220;228;231
-1;932002;-1;748215000;265661000;1265660.511;2748215.646;408670;220;228;231
-1;932003;-1;748506000;263808000;1263807.517;2748506.621;413197;220;228;231
-1;932200;-1;746085000;267716000;1267715.513;2746085.671;400153;217;227;230
-1;932300;-1;750765000;263095000;1263094.520;2750765.627;401096;220;228;231
-1;932500;-1;747743000;263231000;1263230.527;2747743.623;423292;220;228;231
-1;932600;-1;752472000;262326000;1262325.538;2752472.630;401504;220;228;231
-1;932700;-1;751785000;261319000;1261318.554;2751785.616;417597;220;228;231
-1;940000;-1;754729000;260450000;1260449.563;2754729.569;406436;222;228;231
-1;940100;-1;754758000;260640000;1260639.561;2754758.575;399351;222;228;231
-1;940200;-1;749635000;259284000;1259283.582;2749635.617;553135;220;228;231
-1;940300;-1;753125000;260460000;1260459.567;2753125.596;431821;220;228;231
-1;940400;-1;755632000;259861000;1259860.569;2755632.537;471156;222;228;231
-1;940500;-1;757965000;259163000;1259162.583;2757965.503;720077;222;228;231
-1;941000;-1;757988000;256757000;1256756.524;2757988.443;782290;222;228;231
-1;941100;-1;761403000;253812000;1253811.648;2761403.364;788111;222;228;231
-1;941101;-1;760063000;254894000;1254893.556;2760063.404;814649;222;228;231
-1;941300;-1;759584000;254523000;1254522.570;2759584.418;869766;222;228;231
-1;942200;-1;758335000;260955000;1260954.562;2758335.535;431913;222;228;231
-1;942300;-1;759345000;262030000;1262029.555;2759345.532;397682;222;228;231
-1;942400;-1;761900000;259596000;1259595.579;2761900.511;399614;222;228;231
-1;942500;-1;760477000;259667000;1259666.586;2760477.512;418036;222;228;231
-1;942600;-1;760872000;258858000;1258857.594;2760872.482;504404;222;228;231
-1;942700;-1;759483000;257911000;1257910.544;2759483.469;719289;222;228;231
-1;942800;-1;763455000;257287000;1257286.602;2763455.406;701672;222;228;231
-1;943000;-1;766041000;257841000;1257840.585;2766041.371;402875;222;228;231
-1;943400;-1;765748000;255810000;1255809.644;2765748.296;402558;222;228;231
-1;943500;-1;765235000;253622000;1253621.740;2765235.280;407201;222;228;231
-1;943600;-1;763697000;252717000;1252716.748;2763697.322;406969;222;228;231
-1;943700;-1;760851000;251220000;1251219.739;2760851.371;426009;222;228;231
-1;944200;-1;764185000;254955000;1254954.660;2764185.295;413759;222;228;231
-1;944202;-1;763582000;255969000;1255968.620;2763582.341;599558;222;228;231
-1;944300;-1;765940000;252822000;1252821.780;2765940.280;405690;222;228;231
-1;944400;-1;767483000;250690000;1250689.808;2767483.310;408375;222;228;231
-1;944500;-1;761945000;251919000;1251918.750;2761945.356;418406;222;228;231
-1;945000;-1;759069000;249527000;1249526.708;2759069.361;449542;222;228;231
-1;945002;-1;759822000;250459000;1250458.714;2759822.364;429128;222;228;231
-1;945020;-1;760454000;249874000;1249873.741;2760454.360;420839;222;228;231
-1;945100;-1;763934000;248187000;1248186.742;2763934.314;412794;222;228;231
-1;945200;-1;758067000;247475000;1247474.691;2758067.416;458182;222;228;231
-1;945300;-1;757680000;245702000;1245701.647;2757680.474;504980;222;228;231
-1;946200;-1;762336000;244822000;1244821.670;2762336.403;419897;222;228;231
-1;946300;-1;760753000;243299000;1243298.668;2760753.421;420409;222;228;231
-1;946400;-1;758886000;240202000;1240201.672;2758886.436;428291;220;228;231
-1;946402;-1;757412000;238427000;1238426.689;2757412.459;445450;220;228;231
-1;946500;-1;756100000;233820000;1233819.790;2756100.536;439634;220;228;231
-1;946600;-1;756141000;236326000;1236325.765;2756141.497;448792;220;228;231
-1;946700;-1;753944000;234617000;1234616.783;2753944.543;448554;220;228;231
-1;946800;-1;752796000;233067000;1233066.755;2752796.569;484510;220;228;231
-1;946900;-1;755570000;231043000;1231042.778;2755570.582;438982;220;228;231
-1;947000;-1;754275000;225863000;1225862.722;2754275.572;449258;220;228;231
-1;947005;-1;753409000;226378000;1226377.730;2753409.576;447971;220;228;231
-1;947101;-1;754661000;226091000;1226090.718;2754661.580;447713;220;228;231
-1;947103;-1;754910000;224311000;1224310.746;2754910.612;449810;220;228;231
-1;947200;-1;752301000;227538000;1227537.741;2752301.593;463385;220;228;231
-1;947202;-1;750098000;227621000;1227620.762;2750098.624;841908;220;228;231
-1;947300;-1;751785000;230133000;1230132.751;2751785.597;479469;220;228;231
-1;947500;-1;755519000;221290000;1221289.769;2755519.616;457543;221;228;231
-1;947600;-1;756281000;217714000;1217713.803;2756281.671;469049;221;228;231
-1;947602;-1;755683000;217489000;1217488.801;2755683.672;542915;221;228;231
-1;947700;-1;755176000;215788000;1215787.815;2755176.703;476063;221;228;231
-1;947800;-1;754843000;216322000;1216321.806;2754843.692;490046;221;228;231
-1;947900;-1;754561000;218424000;1218423.781;2754561.660;670255;221;228;231
-1;947901;-1;754783000;217660000;1217659.791;2754783.671;619222;221;228;231
-1;947902;-1;755392000;218289000;1218288.789;2755392.658;601699;221;228;231
-1;948500;-1;759484000;229633000;1229632.724;2759484.632;458829;222;228;231
-1;948600;-1;760561000;231093000;1231092.761;2760561.643;445931;222;228;231
-1;948700;-1;756920000;231710000;1231709.762;2756920.589;479376;222;228;231
-1;948800;-1;759638000;233391000;1233390.779;2759638.613;638232;222;228;231
-1;949000;-1;757742000;223170000;1223169.756;2757742.622;458519;222;228;231
-1;949100;-1;758007000;234138000;1234137.786;2758007.577;433239;222;228;231
-1;949200;-1;757824000;231017000;1231016.734;2757824.610;448046;222;228;231
-1;949300;-1;759420000;231958000;1231957.754;2759420.634;457771;222;228;231
-1;949400;-1;757089000;226046000;1226045.725;2757089.618;455485;222;228;231
-1;949500;-1;758466000;220082000;1220081.771;2758466.652;522328;222;228;231
-1;949600;-1;756816000;214941000;1214940.801;2756816.687;478132;222;228;231
-1;949700;-1;760501000;220387000;1220386.777;2760501.632;1073348;222;228;231
-1;949800;-1;759652000;228200000;1228199.744;2759652.620;792490;222;228;231
-1;950000;-1;721317000;258272000;1258271.713;2721317.777;575926;217;227;230
-1;950100;-1;720884000;257981000;1257980.711;2720884.766;570291;217;227;230
-1;950200;-1;722863000;262649000;1262648.647;2722863.832;671794;217;227;230
-1;950300;-1;724337000;264849000;1264848.628;2724337.860;577365;217;227;230
-1;950302;-1;724884000;264629000;1264628.632;2724884.861;577861;217;227;230
-1;950400;-1;723979000;266518000;1266517.590;2723979.885;530872;217;227;230
-1;950600;-1;717270000;264129000;1264128.652;2717270.844;474103;217;227;230
-1;950700;-1;714139000;264958000;1264957.658;2714139.865;483783;217;227;230
-1;950800;-1;716378000;264935000;1264934.643;2716378.855;490511;217;227;230
-1;951200;-1;722280000;259457000;1259456.702;2722280.795;598500;217;227;230
-1;951400;-1;725724000;261988000;1261987.679;2725724.822;602797;217;227;230
-1;951500;-1;727291000;261439000;1261438.692;2727291.802;688036;217;227;230
-1;951700;-1;726807000;265996000;1265995.613;2726807.873;486889;217;227;230
-1;952300;-1;724693000;258539000;1258538.697;2724693.806;521643;217;227;230
-1;952400;-1;725970000;259346000;1259345.665;2725970.796;530462;217;227;230
-1;952500;-1;728992000;259655000;1259654.653;2728992.766;545499;217;227;230
-1;952600;-1;729960000;260715000;1260714.651;2729960.758;560916;217;227;230
-1;952700;-1;731790000;260009000;1260008.663;2731790.775;579666;217;227;230
-1;953200;-1;721411000;256638000;1256637.704;2721411.760;550749;217;227;230
-1;953300;-1;720920000;252455000;1252454.727;2720920.772;731902;221;228;231
-1;953301;-1;718896000;253632000;1253631.748;2718896.781;709700;221;228;231
-1;953400;-1;717960000;250673000;1250672.783;2717960.783;742609;221;228;231
-1;953500;-1;720464000;256939000;1256938.708;2720464.752;566166;217;227;230
-1;953600;-1;723389000;255786000;1255785.713;2723389.769;561263;221;228;231
-1;954200;-1;717326000;259733000;1259732.705;2717326.806;512003;217;227;230
-1;954300;-1;717785000;260826000;1260825.698;2717785.796;507058;217;227;230
-1;954500;-1;714183000;262046000;1262045.703;2714183.845;473064;217;227;230
-1;954600;-1;713610000;260135000;1260134.713;2713610.849;591279;217;227;230
-1;954700;-1;711709000;262404000;1262403.707;2711709.864;505106;217;227;230
-1;954800;-1;712362000;264526000;1264525.690;2712362.870;443964;217;227;230
-1;955200;-1;720264000;259525000;1259524.701;2720264.758;566665;217;227;230
-1;955300;-1;719368000;262128000;1262127.684;2719368.775;555709;217;227;230
-1;955400;-1;719713000;263132000;1263131.658;2719713.783;541193;217;227;230
-1;955500;-1;720057000;264040000;1264039.626;2720057.804;518419;217;227;230
-1;955600;-1;719985000;265205000;1265204.618;2719985.828;489712;217;227;230
-1;955602;-1;719072000;266118000;1266117.620;2719072.858;490207;217;227;230
-1;956200;-1;723090000;265888000;1265887.597;2723090.871;512745;217;227;230
-1;956202;-1;721763000;266452000;1266451.603;2721763.872;517481;217;227;230
-1;956500;-1;723768000;268680000;1268679.569;2723768.892;443073;217;227;230
-1;956502;-1;724240000;267611000;1267610.578;2724240.886;442952;217;227;230
-1;956503;-1;721963000;267873000;1267872.597;2721963.882;492694;217;227;230
-1;956504;-1;721656000;267335000;1267334.601;2721656.878;525848;217;227;230
-1;956505;-1;725149000;267885000;1267884.576;2725149.875;456534;217;227;230
-1;957300;-1;718466000;255719000;1255718.743;2718466.773;569576;217;227;230
-1;960100;-1;722936000;249351000;1249350.736;2722936.781;620023;221;228;231
-1;960200;-1;722856000;252489000;1252488.728;2722856.773;604564;221;228;231
-1;960202;-1;721049000;249996000;1249995.748;2721049.779;718212;221;228;231
-1;960400;-1;724208000;250793000;1250792.731;2724208.795;607675;221;228;231
-1;960401;-1;727174000;251943000;1251942.738;2727174.769;671441;221;228;231
-1;960402;-1;724708000;252160000;1252159.737;2724708.774;586697;221;228;231
-1;960600;-1;723406000;246686000;1246685.726;2723406.782;617871;221;228;231
-1;960700;-1;721277000;246977000;1246976.771;2721277.807;716538;221;228;231
-1;960800;-1;724827000;248969000;1248968.717;2724827.770;618922;221;228;231
-1;961200;-1;718904000;247299000;1247298.806;2718904.801;714607;221;228;231
-1;961300;-1;716922000;247801000;1247800.817;2716922.768;753593;221;228;231
-1;961400;-1;719991000;243387000;1243386.703;2719991.792;721741;221;228;231
-1;961500;-1;723951000;245008000;1245007.728;2723951.781;610315;221;228;231
-1;962000;-1;724538000;242992000;1242991.777;2724538.782;639018;221;228;231
-1;962100;-1;726193000;246207000;1246206.694;2726193.735;763534;221;228;231
-1;962200;-1;722567000;242384000;1242383.761;2722567.785;749686;221;228;231
-1;963000;-1;724826000;240060000;1240059.774;2724826.766;611346;221;228;231
-1;963100;-1;725786000;238670000;1238669.767;2725786.782;638793;221;228;231
-1;963300;-1;731276000;240025000;1240024.730;2731276.713;960210;221;228;231
-1;963302;-1;733122000;241035000;1241034.706;2733122.687;904311;221;228;231
-1;964200;-1;727707000;236088000;1236087.748;2727707.762;648329;220;228;231
-1;964300;-1;731018000;234474000;1234473.773;2731018.769;713143;220;228;231
-1;965000;-1;733165000;231935000;1231934.787;2733165.797;766283;220;228;231
-1;965100;-1;734735000;234033000;1234032.795;2734735.801;891963;220;228;231
-1;965200;-1;732830000;232722000;1232721.786;2732830.788;765692;220;228;231
-1;965500;-1;735393000;229244000;1229243.770;2735393.790;835423;220;228;231
-1;965600;-1;739159000;228336000;1228335.780;2739159.761;886429;220;228;231
-1;965700;-1;741832000;229135000;1229134.812;2741832.726;911632;220;228;231
-1;965800;-1;744583000;229640000;1229639.783;2744583.686;1050323;220;228;231
1;-1;-1;771030207;184825846;1184825.544;2771031.016;1878000;224;229;231
2;-1;-1;756910410;209350820;1209350.657;2756911.098;496500;223;229;231
3;-1;-1;719099430;279047150;1279046.641;2719100.407;718700;217;227;230
4;-1;-1;677456000;283472000;1283471.738;2677457.150;419000;215;226;230
6;-1;-1;593269580;244543000;1244543.472;2593269.988;439000;200;209;213
7;-1;-1;726347010;237176550;1237176.315;2726347.799;623200;220;228;231
8;-1;-1;732265000;198425000;1198424.711;2732265.690;957600;221;228;231
9;-1;-1;699982970;221068420;1221068.299;2699983.704;910700;221;228;231
10;-1;-1;687444188;165044154;1165043.768;2687444.588;1438000;225;229;231
11;-1;-1;655844000;175930000;1175929.729;2655844.420;588600;218;228;231
13;-1;-1;577040510;147654630;1147654.830;2577040.137;1028000;204;211;214
14;-1;-1;575183960;180076300;1180076.402;2575183.764;650600;202;210;213
15;-1;-1;565060409;211006427;1211006.916;2565060.253;1136000;202;210;213
17;-1;-1;628003740;198793120;1198793.103;2628004.097;743800;219;228;231
18;-1;-1;612662970;218664440;1218664.689;2612663.291;485200;216;227;230
19;-1;-1;630738862;116062476;1116062.001;2630738.429;1605000;208;212;214
20;-1;-1;629564000;141084000;1141083.960;2629563.846;1538000;207;212;214
22;-1;-1;733016917;124090215;1124089.398;2733017.557;323520;233;239;242
23;-1;-1;798422000;143020000;1143019.758;2798423.283;2260000;236;240;243
24;-1;-1;778574953;144976498;1144976.097;2778576.017;1804000;237;241;243
25;-1;-1;828861280;165579660;1165579.688;2828862.348;1386200;236;240;243
26;-1;-1;783518280;187458850;1187458.747;2783519.136;1594160;224;229;231
27;-1;-1;759465760;193152890;1193152.634;2759466.632;556000;222;228;231
28;-1;-1;801992520;136248720;1136248.611;2801993.958;1078000;236;240;243
29;-1;-1;787249830;155685080;1155684.798;2787250.867;1708510;237;241;243
30;-1;-1;817137880;186393300;1186393.350;2817138.898;1303930;238;241;243
31;-1;-1;497060010;142371860;1142372.520;2497059.380;1669750;201;209;213
32;-1;-1;562131060;184611340;1184611.520;2562130.869;490000;202;210;213
33;-1;-1;641938560;155287530;1155287.300;2641938.540;3571330;225;229;231
34;-1;-1;626404990;233848980;1233849.233;2626405.475;421990;216;227;230
35;-1;-1;744187380;234920610;1234920.310;2744188.010;2501470;220;228;231
36;-1;-1;757722870;221699260;1221699.036;2757723.510;457250;222;228;231
37;-1;-1;560404510;130713020;1130713.305;2560403.973;381020;205;212;214
38;-1;-1;567718760;155076520;1155076.757;2567718.292;1974340;204;211;214
39;-1;-1;562464490;252675170;1252675.739;2562464.745;596390;200;209;213
40;-1;-1;601709290;127488860;1127488.920;2601708.754;1422860;207;212;214
41;-1;-1;624298530;97574700;1097574.398;2624297.805;1638350;208;212;214
42;-1;-1;570845320;220157140;1220157.837;2570845.428;1594200;201;209;213
43;-1;-1;661903800;203410160;1203410.130;2661904.614;2105440;219;228;231
44;-1;-1;690180310;193564110;1193563.724;2690180.919;437860;219;228;231
45;-1;-1;666747560;150767050;1150766.733;2666747.693;1345870;225;229;231
46;-1;-1;695880210;152264550;1152264.133;2695880.578;990000;235;240;243
47;-1;-1;717873860;95884080;1095882.987;2717874.082;273000;232;239;242
48;-1;-1;638136970;206078950;1206079.008;2638137.452;1403980;219;228;231
